gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CHLRE_01g004900v5,5619.576979334012,3.173736575114609,0.22465719547095825,14.12701947276326,2.588709697992378e-45,1.489894885112399e-42
CHLRE_01g004926v5,12.51387083518921,3.5564104592593186,1.3112679622452725,2.7121919864264115,0.006683986779861355,0.021232494965004085
CHLRE_01g005150v5,3403.726650308591,1.407632842018991,0.2274924987903396,6.187601127526785,6.108665861788885e-10,1.268571525292885e-8
CHLRE_01g005400v5,442.24217576216296,-1.4234523121494853,0.32930089454612266,-4.322649393684271,1.5416662297348026e-5,1.215457499617238e-4
CHLRE_01g005813v5,318.17837811935664,-1.009961030620822,0.3340687674963696,-3.0232129695626138,0.002501061627293027,0.009470067698267652
CHLRE_01g006050v5,677.4286471698715,-1.4243692028495145,0.2569449603671632,-5.543479820791787,2.965188599879529e-8,4.432654386554602e-7
CHLRE_01g006150v5,1099.7037569595727,-1.0401322980331624,0.27688285027387843,-3.7565789900108166,0.00017225191894386661,9.903102653515555e-4
CHLRE_01g006301v5,567.9487739931124,-1.4943917622205183,0.32221105491462293,-4.637928275355081,3.5191885878365817e-6,3.264923666838602e-5
CHLRE_01g006900v5,62.041214479096816,2.0468394407972124,0.5579348877540108,3.6685991245982956,2.438831361532875e-4,0.0013302409681295025
CHLRE_01g007000v5,348.06505190684527,-2.378280465111025,0.2921471604438543,-8.140693414571421,3.930204449062513e-16,2.2619730248800858e-14
CHLRE_01g007050v5,558.5376201328498,-1.0033711990199627,0.2630938649835319,-3.813738488667411,1.3688030918862084e-4,8.139580009500461e-4
CHLRE_01g007051v5,58501.06021739196,-1.0117592808410005,0.22170394876602567,-4.563560037934897,5.029341857915277e-6,4.4874370500643245e-5
CHLRE_01g007100v5,355.83062324165184,3.9865425958613514,0.3285558351693345,12.13353156186292,7.0157254566319e-34,1.983480977782861e-31
CHLRE_01g007150v5,121.74109854660732,2.2472247472441156,0.4195530611195341,5.356234897315796,8.49740244640855e-8,1.1565510170935285e-6
CHLRE_01g007500v5,101.10286692969004,1.174834903249265,0.4339930784022073,2.7070360374744857,0.006788688766108067,0.02150574394846304
CHLRE_01g007550v5,42.88412593362592,2.1612586871076265,0.6637991855701167,3.2558923452902215,0.0011303660191291022,0.004913905691466275
CHLRE_01g007700v5,350.8667998167778,1.124948063179119,0.29108612343438195,3.864657132763357,1.112453559257774e-4,6.792785049452153e-4
CHLRE_01g007850v5,1336.7614865079245,-1.4851279532269586,0.2643999477850613,-5.616975213755579,1.943292864563452e-8,3.0286426027504864e-7
CHLRE_01g007950v5,9175.468819449117,-1.5358761903814702,0.33278579599702957,-4.615209569807418,3.926988484522278e-6,3.597692974876436e-5
CHLRE_01g008051v5,410.3323280136312,-1.7617246280956573,0.34784208320657195,-5.064725383010736,4.089895000295664e-7,4.821408773208825e-6
CHLRE_01g008402v5,21.368840508175,3.0247375171457187,0.9482375376613311,3.1898521172297465,0.001423456132875121,0.005955087118713026
CHLRE_01g008500v5,72.60671857587161,-1.4149750544378108,0.47924194620588634,-2.9525275607447052,0.00315183932673141,0.01147579998876563
