gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,up_down
CHLRE_16g667150v5,50.653222498739666,1.1306465711715195,0.37158791996216906,3.0427430775646025,0.0023443239358130023,0.007508301811126864,NONE
CHLRE_16g688000v5,135.05681812616814,1.0675888404128084,0.2803755125963644,3.807710703857851,1.4025921862102685e-4,0.00062228000384163405,NONE
CHLRE_16g687950v5,1157.1688087356,-1.7369923902697513,0.2303906248592996,-7.5393362526384875,4.723695280482459e-14,1.1661445938688058e-12,NONE
CHLRE_16g687850v5,75.8379461896693,1.00413780981343,0.26821836382132486,3.743732515206684,1.813066655676206e-4,7.822941449177476e-4,NONE
CHLRE_16g687500v5,219.84652478178924,1.2036868312358444,0.24469022387992004,4.919227307693932,8.688652223419067e-7,6.442651250737582e-6,NONE
CHLRE_16g687450v5,986.928500469508,-1.2968230668186516,0.16570575228217232,-7.826059439447547,5.033994027253842e-15,1.4094328608394417e-13,NONE
CHLRE_16g687350v5,4657.294309020681,-1.7271388100330791,0.2753431333779769,-6.27267798126693,3.5489040859726357e-10,4.864919142292164e-9,NONE
CHLRE_16g687000v5,241.17269654684074,2.038983413377859,0.21091026031247084,9.66754016782794,4.1421413350111088e-22,2.792809069750488e-20,UP
CHLRE_16g686750v5,504.34226929538124,4.136222110883463,0.6418192465197539,6.444528008955803,1.1596071889946961e-10,1.7290309361402833e-9,UP
CHLRE_16g686552v5,17.216936108752968,2.1266019489043564,0.5119029319544531,4.154307030016332,3.2627483159225815e-5,1.6824885077510723e-4,UP
CHLRE_16g686250v5,1.8980663018194954,4.479022125330434,1.7049315997117398,2.6270978413959374,0.00861165686144497,0.02304687330446105,UP
CHLRE_16g686203v5,7.4842054884870866,2.635416147673683,0.7712471581252961,3.417083771277295,6.329579974738881e-4,0.002369605070679203,UP
CHLRE_16g685800v5,73.11169882165224,-2.2255606265864145,0.27008415988199114,-8.240248623091546,1.7185316864364207e-16,5.9165565847647205e-15,DOWN
CHLRE_16g685700v5,2856.1154347472566,1.3205419861267729,0.20981793582489058,6.293751680165551,3.098834169834322e-10,4.2763911543713645e-9,NONE
CHLRE_16g685050v5,3692.010597559438,-1.707685365335629,0.4288266465812156,-3.9822277345636214,6.827231393428369e-5,3.2685754935409656e-4,NONE
CHLRE_16g684850v5,50.26836047639131,2.5625425089158136,0.3763043625912193,6.80976029953581,9.776149573010418e-12,1.7391422072115943e-10,UP
CHLRE_16g684650v5,3252.135381264993,-1.0346431344521057,0.22495430066477973,-4.599348096011289,4.238150972096321e-6,2.6771433022789285e-5,NONE
CHLRE_16g684450v5,918.4023650897274,-1.6343276320874172,0.1992440140853136,-8.20264357546832,2.3515762771743234e-16,7.995844203480777e-15,NONE
CHLRE_16g683953v5,216.36531381934557,-5.815114564392919,0.40115219596870033,-14.496030740528814,1.283609480548134e-47,4.070769989176784e-45,DOWN
CHLRE_16g683954v5,27.007382275773907,-7.335100314176182,1.0821103073643066,-6.7785144123081755,1.2141786658005377e-11,2.1392115788158833e-10,DOWN
CHLRE_16g683900v5,6.695935735212458,-2.7136830514088985,0.9390313950863567,-2.8898746789603753,0.003853954321003232,0.011539608082654937,DOWN
CHLRE_16g683600v5,37.311721595856895,1.890991476227818,0.37773576648010676,5.006122385096954,5.553745325102668e-7,4.279757670853649e-6,NONE
CHLRE_16g683300v5,132.0007244146505,1.2893473870962142,0.18715106440481188,6.889340390324082,5.605167377052929e-12,1.0444611888698288e-10,NONE
CHLRE_16g682700v5,671.7911038037064,1.127354327494394,0.16427232748334528,6.862715983668586,6.7563473684008905e-12,1.2407452611614596e-10,NONE
CHLRE_16g682050v5,329.94959376575736,1.715704477715642,0.25466491789758305,6.737105730462788,1.6157261316072596e-11,2.7900460352183575e-10,NONE
CHLRE_16g682000v5,28013.554443550714,-1.4957696387390822,0.20699975672065185,-7.225948776150678,4.976153002122286e-13,1.0547781382776173e-11,NONE
CHLRE_16g681600v5,51.738891525425295,1.158697482915459,0.42113800878759944,2.7513486285676176,0.0059350442282521355,0.01674708381487213,NONE
CHLRE_16g681351v5,4108.928421168856,-1.9761638686943503,0.12863799762648925,-15.36220949607985,2.934022515556876e-53,1.1252317512569404e-50,NONE
CHLRE_16g681100v5,135.9598244308779,-4.193413823791021,0.2999046573789579,-13.982489836735834,1.9938847764096396e-44,5.768623482065153e-42,DOWN
CHLRE_16g681000v5,13.395914463756496,2.790991527293849,0.5467195409832628,5.104978545808539,3.3083204680705994e-7,2.6394539351210573e-6,UP
CHLRE_16g680450v5,382.40791532908025,1.3015373995902255,0.2494180636752547,5.218296463422323,1.8057626769408882e-7,1.527119605406779e-6,NONE
CHLRE_16g679200v5,295.43133301257427,-1.4252606910956216,0.20101008274215904,-7.090493529739208,1.3363456502208804e-12,2.6908029447854137e-11,NONE
CHLRE_16g678900v5,4205.814977709939,-1.2165763188959104,0.14927322480626282,-8.14999689646196,3.639336125577629e-16,1.2145772773375376e-14,NONE
CHLRE_16g678300v5,130.22271048429644,1.1681413724060237,0.20035606285365684,5.830327047598515,5.531884803323139e-9,6.176459870792275e-8,NONE
CHLRE_16g678250v5,197.6740357544042,-1.0331094882805956,0.2503199081759273,-4.127156708424949,3.6727612188262536e-5,1.8745745979468817e-4,NONE
CHLRE_16g677550v5,253.3071154659734,1.0177158600317386,0.2212776283596434,4.599271365913418,4.239712138087525e-6,2.6771433022789285e-5,NONE
CHLRE_16g677450v5,3525.469828642397,-1.1317827345204214,0.11372932732413553,-9.951546897791557,2.482932651668001e-23,1.869682299482055e-21,NONE
CHLRE_16g677250v5,1274.943251902674,-1.0474698145055257,0.1510622456461251,-6.93402782426063,4.090241496495772e-12,7.794942104631624e-11,NONE
CHLRE_16g677100v5,20.877611065198675,2.0112542643156406,0.46766167733719544,4.3006608447531125,1.7028951676426656e-5,9.301902686185889e-5,UP
CHLRE_16g677000v5,494.7311509129766,1.333132755382179,0.28874285299439567,4.617024253784922,3.89281788348207e-6,2.4815021150561583e-5,NONE
CHLRE_16g676150v5,6392.031431706308,3.8869991469602616,0.17553145764514297,22.14417403641846,1.1871712406231746e-108,1.0304021541640407e-105,UP
CHLRE_16g676050v5,169.1906228355332,1.612231420512611,0.2672256471664228,6.033221128316869,1.6072324095800468e-9,1.9720885168440887e-8,NONE
CHLRE_16g675900v5,16.128084445466957,1.3752128039233535,0.5203843146754926,2.642686885712389,0.008225105945565008,0.022148958548058876,NONE
CHLRE_16g675630v5,421.5894839444277,-1.0135038483237635,0.16640276943223345,-6.090666950927803,1.1244125470633988e-9,1.4176366447723631e-8,NONE
CHLRE_16g675250v5,11.422470455908577,1.803658028503888,0.607122731577991,2.9708293474960916,0.00296996763566466,0.009223679148728042,NONE
CHLRE_16g675050v5,15.465907649394078,1.4030641760298979,0.47569122166182076,2.9495271557215466,0.0031826060247105575,0.009788205138661283,NONE
CHLRE_16g674900v5,87.14439579358017,-3.15024841032331,0.2583137427478372,-12.195434810445006,3.28744543719687e-34,5.767368372852508e-32,DOWN
CHLRE_16g674602v5,7.325466595534075,-1.9081536823029919,0.6652798876588216,-2.86819685624039,0.004128185893530709,0.01227071261179072,NONE
CHLRE_16g674300v5,837.7698930528721,-1.8889683479934043,0.2866348357781889,-6.590156227399988,4.393640016570882e-11,6.987031582764747e-10,NONE
CHLRE_16g674151v5,654.6351094954807,1.019453035333329,0.14020094963385857,7.271370400811685,3.5585868688355396e-13,7.701398432279118e-12,NONE
CHLRE_16g673600v5,2182.545705748877,-1.1027800970233375,0.17846081795495733,-6.179396181528619,6.434723235939819e-10,8.441926880181668e-9,NONE
CHLRE_16g673550v5,129.28585876364366,-1.0345581545758142,0.29301638211544906,-3.530717795048729,4.1443366192585275e-4,0.0016245366101305533,NONE
CHLRE_16g673400v5,20.373892614040038,2.8252841892013847,0.5528267976053672,5.110613670392658,3.2111403436225547e-7,2.5677865645159512e-6,UP
CHLRE_16g673100v5,366.4082298692545,-1.5260809486027176,0.18836441099679233,-8.101747779885581,5.417517068708577e-16,1.7621355814610086e-14,NONE
CHLRE_16g673050v5,17.944247410374977,2.4963301407015748,0.5448327339415019,4.581828486409561,4.609278699198934e-6,2.878137638337358e-5,UP
CHLRE_16g672650v5,31020.95548809948,-1.2509032337759827,0.14466803527931238,-8.64671474497354,5.3003245413329016e-18,2.234325036484204e-16,NONE
CHLRE_16g672049v5,141.1942214898154,1.2287969385962256,0.24577899113816945,4.999601198238435,5.744901394964786e-7,4.406472972296013e-6,NONE
CHLRE_16g672161v5,127.07744775986448,1.0257972236604598,0.2648499305440298,3.8731262702367477,1.0744812216906999e-4,4.904309390230096e-4,NONE
CHLRE_16g673617v5,94.4349426465607,-1.0921442589855253,0.2926495693401916,-3.731918216889491,1.9002720108615557e-4,8.145928185889763e-4,NONE
CHLRE_16g674065v5,5.162428799863872,-2.185644778269262,0.7321690197587822,-2.9851642438918495,0.002834260966873652,0.008853911271966924,DOWN
CHLRE_16g674179v5,41.9352285360346,1.9049563053492602,0.4542062007979863,4.194034123714028,2.740367304447784e-5,1.4438146075926008e-4,NONE
CHLRE_16g674627v5,705.2403544094459,1.1153583248580903,0.17576721391860758,6.345656280212637,2.2147923273882962e-10,3.135119336563124e-9,NONE
CHLRE_16g674852v5,216.7602132522236,-1.6270007220610325,0.27827550242293864,-5.846726384086178,5.013411259203614e-9,5.6280575272652686e-8,NONE
CHLRE_16g675413v5,258.3309629825637,-1.0233428021771283,0.16803435355491633,-6.090080870532724,1.1285366540521069e-9,1.4217492713501372e-8,NONE
CHLRE_16g676757v5,338.1489129807134,-3.0908456399329145,0.24722496965222723,-12.50215803153227,7.265189996614411e-36,1.4095323321666852e-33,DOWN
CHLRE_16g677877v5,156.1304368687391,1.2609670635822783,0.18337181272733838,6.876558860533554,6.131560747078648e-12,1.1348548628515598e-10,NONE
CHLRE_16g678101v5,78.12505287570718,1.346835698473898,0.2687893752572246,5.010747531166403,5.421900804575489e-7,4.185981562184194e-6,NONE
CHLRE_16g678549v5,58.50273204709121,2.304184995270899,0.32078618771772854,7.182930822752366,6.823263034882687e-13,1.4171590769301056e-11,UP
CHLRE_16g678885v5,19.14336747558436,4.098918510164429,0.6209200574234606,6.601362705487564,4.0739545444884367e-11,6.529016947828844e-10,UP
CHLRE_16g679669v5,274.8408926356065,-1.255727356841579,0.25570916748824274,-4.910763932229047,9.072225441573745e-7,6.708971737981732e-6,NONE
CHLRE_16g679781v5,120.55286347455925,1.1421349053003376,0.2712091964710539,4.211269087338037,2.5394004165668442e-5,1.3465354427525346e-4,NONE
CHLRE_16g680790v5,885.7434976210743,-1.7598945571229556,0.22392072952001008,-7.8594534811288534,3.858130707953601e-15,1.1045908594594242e-13,NONE
CHLRE_16g681578v5,89.60432906823745,1.6355273796992515,0.3062250705379402,5.340932330674786,9.246977139489985e-8,8.265143631833568e-7,NONE
CHLRE_16g681690v5,10.919665337411423,5.595830578753905,1.1041344430019153,5.068069938602756,4.0186975509126467e-7,3.1603405489795163e-6,UP
CHLRE_16g682251v5,30.234327315062018,1.7823757518472305,0.4588201940861256,3.8846933391790923,1.0245913074947863e-4,4.697396511508624e-4,NONE
CHLRE_16g682475v5,264.72329335442896,1.2394183885481258,0.177060962246728,6.999952857033735,2.5604865055298956e-12,5.002960066669847e-11,NONE
CHLRE_16g682587v5,496.92284732915584,1.2060916736593539,0.1651622509921274,7.302465705174019,2.8254134034838275e-13,6.220813409459519e-12,NONE
CHLRE_16g684715v5,74.24726692993197,1.373919518173727,0.26419325986182474,5.200433648051045,1.988240896895964e-7,1.6652148618949386e-6,NONE
CHLRE_16g685277v5,567.5799495347039,1.3176261385303258,0.1644297743174861,8.013306251860522,1.1166511758482382e-15,3.474470668096848e-14,NONE
CHLRE_16g685613v5,34.52552345891784,1.7142379445583793,0.39899556730682034,4.296383431348152,1.736071927702321e-5,9.464318069335199e-5,NONE
CHLRE_16g686846v5,64.63727566690673,1.469872272967747,0.24582296603543322,5.979393612702069,2.239697778978652e-9,2.6745008018201992e-8,NONE
CHLRE_16g688078v5,107.15769100525473,-1.517488420665913,0.26645802969954185,-5.695037309917188,1.2334494520566237e-8,1.3047347603505953e-7,NONE
CHLRE_16g688751v5,52.50603352178987,1.1657194307281427,0.31071080285320835,3.7517827511097934,1.7558158335261384e-4,7.609765810953888e-4,NONE
CHLRE_16g689087v5,1351.7258728212844,1.092832053848256,0.13781895023911908,7.929475967943212,2.200725410565433e-15,6.492336806016915e-14,NONE
CHLRE_16g690319v5,22.392081119367006,1.1016784025165784,0.40714082041832933,2.7058903142765818,0.006812154209914282,0.018846942136116054,NONE
CHLRE_16g690879v5,800.7992941641442,1.4546431288220536,0.18910691729678628,7.692173028970284,1.446568022815246e-14,3.834802905847284e-13,NONE
CHLRE_17g696400v5,1986.854398043307,-1.5626783475213304,0.14396693137101166,-10.854425614547635,1.8999753565566035e-27,2.034577506816555e-25,NONE
CHLRE_17g696500v5,1935.9892641153133,-1.3684375560197004,0.19200699554432624,-7.127019263752744,1.0256574251821605e-12,2.0933312622127484e-11,NONE
CHLRE_17g696700v5,3112.3939003538244,-1.233342227623835,0.20333432588309217,-6.065587904390279,1.3147183794727658e-9,1.6350694416203155e-8,NONE
CHLRE_17g696950v5,9.772013822406427,2.2012192199378084,0.6381566780957726,3.4493397867528954,5.619590902083126e-4,0.002130896150063298,UP
CHLRE_17g697250v5,4.31655170955681,2.476525092723545,0.9976456195175508,2.4823695351072277,0.013051185022356563,0.032909341315547715,UP
CHLRE_17g697650v5,284.3303676111946,1.3623621458497641,0.22918557228507425,5.944362606539557,2.775346364389183e-9,3.252088898678039e-8,NONE
CHLRE_17g697900v5,16.010334325868495,1.6926668001291911,0.545391762417378,3.1035796958624124,0.0019119473313709394,0.006254696179654466,NONE
CHLRE_17g698233v5,546.7701392042916,-1.497425960472558,0.2181824749870364,-6.863181658203893,6.7343498728238245e-12,1.2380843227729954e-10,NONE
CHLRE_17g698400v5,971.4449799027202,-1.3959070195059609,0.4813872206865797,-2.8997591949263737,0.0037344944019816035,0.011230041426527832,NONE
CHLRE_17g698550v5,52.14901350005441,1.095853177845834,0.3815520529464517,2.8720935174725155,0.0040776228016473105,0.01212916263022471,NONE
CHLRE_17g698903v5,613.3270421879079,-1.056932589695917,0.14559838918769322,-7.259232712618876,3.8929222739227855e-13,8.337426132371514e-12,NONE
CHLRE_17g699100v5,2756.086732126546,-2.063521054811282,0.25349250235050463,-8.140363267857314,3.9409366800921207e-16,1.3076456094848925e-14,DOWN
CHLRE_17g699550v5,240.07457089165203,-1.1847800736350524,0.19828012601772765,-5.975284046012381,2.2968962276257478e-9,2.7388369985376865e-8,NONE
CHLRE_17g699900v5,78.1609502091303,-1.1018213480565253,0.2978255477704238,-3.6995528298527787,2.1597967950406148e-4,9.110330669720563e-4,NONE
CHLRE_17g700425v5,3590.0554117882198,2.320571029302358,0.2969520393965327,7.8146324033275985,5.512366323695761e-15,1.5381460751957157e-13,UP
CHLRE_17g700950v5,2005.2233787471976,7.920226712608866,1.0688782876993388,7.4098490012893965,1.2644330123754914e-13,2.912257654620702e-12,UP
CHLRE_17g701000v5,488.59095151085165,-1.7325706536553271,0.14935594797942361,-11.600278911516929,4.107374243953995e-31,6.047741844379047e-29,NONE
CHLRE_17g701150v5,110.34582452117955,3.065557699150586,0.39486275019673905,7.7636031700209305,8.254991260184283e-15,2.261346526107957e-13,UP
CHLRE_17g702200v5,379.3725295866143,-1.2987211293881307,0.2220778673575589,-5.848043953417071,4.973871415992313e-9,5.5912824486114e-8,NONE
CHLRE_17g702300v5,42.79816922231794,1.5508903974208628,0.33359334561078596,4.649044766109742,3.334758363959865e-6,2.1574539105555957e-5,NONE
CHLRE_17g702900v5,171139.24519593886,-1.1671848080680358,0.15669296264912222,-7.448865528707101,9.41462694057199e-14,2.2306984608760446e-12,NONE
CHLRE_17g702950v5,242617.79978571442,-1.1174497552558684,0.1648695581975381,-6.7777809771103925,1.2203566161642536e-11,2.1478015962822525e-10,NONE
CHLRE_17g703126v5,102.14266856687739,1.137373939648539,0.23074110565079073,4.929221156501992,8.255807661581826e-7,6.1410249953606635e-6,NONE
CHLRE_17g703250v5,770.4146272515891,1.1219624083982822,0.12957771985616154,8.658605890300606,4.775688780052204e-18,2.0193816326113052e-16,NONE
CHLRE_17g703350v5,111.60935467426033,-1.1614239819263035,0.20407891915224444,-5.691053180558411,1.262581733651502e-8,1.3329856190555006e-7,NONE
CHLRE_17g703550v5,798.8839327469177,-1.1755584392364196,0.16726371306968135,-7.028173760238642,2.092542112987805e-12,4.1476096136156117e-11,NONE
CHLRE_17g703650v5,21.262610699463888,2.021628532326808,0.5296837911252404,3.816670561189226,1.3526458136983415e-4,6.02064294566784e-4,UP
CHLRE_17g704550v5,157.71260537115572,1.1192722849687586,0.18780698608337287,5.959694622179186,2.5270973065522524e-9,2.9852694614866184e-8,NONE
CHLRE_17g705400v5,1362.4764561055424,1.1697801653213227,0.22189617652176682,5.271745478708478,1.3513239131974034e-7,1.1679603067368125e-06,NONE
CHLRE_17g705450v5,570.2923047999096,-2.54015348193205,0.19818451768203693,-12.817113625431723,1.3150539690227403e-37,2.839023538571667e-35,DOWN
CHLRE_17g705500v5,3429.5681421167415,-1.3292049233101224,0.23426246173584384,-5.673998785212734,1.3950212099046556e-8,1.4560313147175742e-7,NONE
CHLRE_17g705550v5,292.65169318343874,1.308258449532992,0.21140236555268452,6.188475924158735,6.07486837219141e-10,8.033733305999081e-9,NONE
CHLRE_17g705700v5,357.45640168125135,3.937918852936848,0.23631263245686968,16.664021774864587,2.393728666764325e-62,1.2335931076128278e-59,UP
CHLRE_17g705950v5,20.76281056761357,-1.1228951610802567,0.3897865952572159,-2.880794708548842,0.003966739154620361,0.011842052027307093,NONE
CHLRE_17g706050v5,386.5329600326887,-1.6293936419710437,0.21375460972635638,-7.622729839870846,2.4836634306082305e-14,6.369843488982943e-13,NONE
CHLRE_17g706200v5,286.1529588329689,1.1769692862769467,0.1941930870961712,6.060819691764158,1.3542958384096365e-9,1.681753966205822e-8,NONE
CHLRE_17g706700v5,1655.4247208798647,-1.2141489955556592,0.17724729639212788,-6.850028295323456,7.383538288347748e-12,1.3409904175456244e-10,NONE
CHLRE_17g707350v5,8182.217446982079,-1.1209294864009256,0.14691560424952468,-7.629751054197854,2.3520746368408435e-14,6.079633673376543e-13,NONE
CHLRE_17g707750v5,1102.7568287455256,-3.4600079858441344,0.21989824150020196,-15.734586880909443,8.762675459411972e-56,3.905548135166563e-53,DOWN
CHLRE_17g708038v5,99.43189883298514,-1.1266030050658895,0.21694053944257413,-5.193141899437888,2.0677446088438074e-7,1.7247939476197888e-6,NONE
CHLRE_17g709450v5,2352.926016264652,3.0120535863415125,0.1473755224834078,20.437950180503165,7.690187650539332e-93,6.038994502144959e-90,UP
CHLRE_17g709500v5,217.38980832765844,1.5625878861448914,0.2514598749866517,6.21406451517499,5.163131314097783e-10,6.911136241946959e-9,NONE
CHLRE_17g709600v5,96.20788859196963,-1.3685380705525698,0.22022296283134135,-6.214329572891407,5.154424294440676e-10,6.905086193307976e-9,NONE
CHLRE_17g709876v5,112.00432583849785,2.893848052874072,0.2599158172254793,11.133789716089625,8.590393557378788e-29,1.0571953742890567e-26,UP
